,selected_features,Coefficients
0,Smart_Speaker_Q1_feat1,1.199676513671875
1,Smart_Speaker_Q2_feat5,0.79949951171875
2,Smart_Speaker_Q10_feat2,0.800323486328125
3,Smart_Speaker_Q13_feat2,0.7999267578125
4,Smart_Speaker_Q13_feat4,1.2000732421875
