,0
0,15.212071235718962
1,0.3448863399362369
2,0.47017967877185257
3,0.9551829974534493
4,13.167643187840241
5,16.986594572165977
6,12.730765461441
7,25.274390293914294
8,11.027918402432313
9,0.3149910661107874
10,7.660923468263909
11,1.3945065639897198
12,0.6784485049480297
13,1.7190236940881853
14,10.296633057256035
15,5.913216138642786
16,6.071528422759964
17,12.944685644055774
18,11.395801328575818
19,14.904791484577633
20,0.3822861868858389
21,0.972078942703815
22,5.666005530016517
23,5.2386830079402875
24,19.409750348969457
25,2.8329527851580836
26,20.807562731784913
27,2.504701673586869
28,5.033942113958242
29,0.027923044391658127
30,0.388028171926553
31,20.649478332357035
32,0.3483356405738809
33,20.64947833235707
34,19.79304630058567
35,4.788855952189012
36,19.93713114426809
37,0.4686618839440809
38,0.013490377134694368
39,2.6811224434579177
40,1.3945065639897198
41,0.6067043222003922
42,0.1063136217728533
43,0.4701965979548153
44,0.1731786901255987
45,0.13033778191751094
46,1.7959910918892077
47,7.926630727908636
48,9.4543352944466
49,0.7466621087763914
50,4.870463695322641
51,1.7084251990803958
52,4.033870677601498
53,2.4615373810687458
54,5.818546318808254
55,2.2273425381266825
56,4.506894487892306
57,0.5516701076166379
58,1.8886458941513333
59,0.3309800663838634
60,5.619821630387378
61,1.8304686359398994
62,0.3560987414462272
63,0.22758950703266081
64,9.836228042956725
65,0.8082807375233712
66,3.9731486915413092
67,0.003058888050049802
68,7.003547551580629
69,1.2572724797253225
70,5.657496882072864
71,6.780045074327572
72,4.084378814885715
73,2.159215608395286
74,17.694556268529784
75,1.0251119117601324
76,0.21379665219887534
77,5.4674203458371
78,2.0574905771637813
79,0.1254517360394782
80,0.03169011552658035
81,6.949805425693375
82,10.115329345673551
83,4.112467174116489
84,13.200539713970784
85,0.9643215741683892
86,5.64084712946671
87,0.020990393155622143
88,7.379468028832868
89,0.5442515143872725
90,0.10865080872940325
91,11.803019659982695
92,26.50863190462609
93,5.271192417728938
94,19.764809566599848
95,1.239082527639431
96,0.03552413736402811
97,5.625338868029997
98,0.9660700628534311
99,0.2895067771714346
100,7.660923468263909
101,1.3009323917616324
102,2.6282848758068393
103,0.29312304223810814
104,2.4694398648883884
105,0.019589801702215807
106,0.8117118814149781
107,0.9612120168400253
108,10.324913591108634
109,6.420215674888203
110,9.881084310297814
111,2.2790046625099127
112,1.5020103679111962
113,45.38833992094861
114,13.493830787309049
115,291.2418478260869
116,89.98502275025277
117,67.83583412098297
118,18.321898683685685
119,271.9247864906833
120,82.26636610671936
121,57.81041189931351
122,13.493830787309049
123,23.330455099553028
124,13.493830787309049
125,253.93993628185902
126,74.89076086956523
127,39.54627636676712
128,11.144458462732917
129,57.81041189931351
130,18.321898683685685
131,93.98056265984656
132,42.43809782608697
133,221.4511746143057
134,67.83583412098297
135,281.4077075098814
136,89.98502275025277
137,414.16860177865607
138,106.55189554612937
139,25.905609105824453
140,11.144458462732917
141,13.493830787309049
142,6.569364988558353
143,229.1739130434782
144,71.32453416149067
145,199.70869565217393
146,74.89076086956523
147,918.6599999999999
148,139.7960869565217
149,45.38833992094861
150,18.321898683685685
151,36.71115728900256
152,11.144458462732917
153,18.321898683685685
154,6.569364988558353
155,11.144458462732917
156,6.569364988558353
157,173.65973534971647
158,64.42215988779805
159,98.0712344720497
160,31.204483695652176
161,93.98056265984656
162,39.54627636676712
163,78.53712750366388
164,25.905609105824453
165,139.7960869565217
166,48.39879103815441
167,106.55189554612937
168,39.54627636676712
169,98.0712344720497
170,31.204483695652176
171,192.90044466403162
172,74.89076086956523
173,33.93108906711692
174,6.569364988558353
175,120.07801320858559
176,51.471313312415944
177,57.81041189931351
178,15.885918972332016
179,312.04483695652186
180,98.0712344720497
181,124.81793478260872
182,28.52981366459628
183,229.1739130434782
184,64.42215988779805
185,480.5490489130437
186,124.81793478260872
187,15.885918972332016
188,2.15203335832084
189,25.905609105824453
190,15.885918972332016
191,31.204483695652176
192,6.569364988558353
193,134.67198226544625
194,48.39879103815441
195,757.5157421289359
196,139.7960869565217
197,33.93108906711692
198,8.836667949211238
199,6.569364988558353
200,4.341493383742912
201,20.802989130434778
202,13.493830787309049
203,281.4077075098814
204,67.83583412098297
205,723.9440217391302
206,150.46545562835024
207,25.905609105824453
208,6.569364988558353
209,23.330455099553028
210,8.836667949211238
211,237.15407608695648
212,57.81041189931351
213,71.32453416149067
214,25.905609105824453
215,82.26636610671936
216,31.204483695652176
217,120.07801320858559
218,57.81041189931351
219,186.2954250486696
220,64.42215988779805
221,206.72970448369566
222,61.0811170212766
223,145.0586809635723
224,61.0811170212766
225,0.9803858883071737
226,1.075353964317363
227,2.8369071960465244
228,0.7211016378909684
229,2.242596668784603
230,0.31476640955609597
231,0.6158285817951747
232,0.39407020824142125
233,0.12217786437398678
234,0.4060805998648218
235,2.0614941155830615
236,4.744328473570252
237,0.11463907075938824
238,2.005321876053485
239,0.4701965979548153
240,0.4010343618513322
241,4.096566908438916
242,1.8886458941513333
243,0.13803761623662714
244,4.584742078528455
245,0.010033138363100337
246,0.08561733561097358
247,0.0032893427459440372
248,1.0820407210492844
249,0.10220469235581078
250,0.6567670677398999
251,2.0137984100351067
252,0.04744624427633433
253,0.08037107582972466
254,3.8496669539710466
255,1.114344554453272
256,2.226021070984504
257,1.114344554453272
258,0.7588954956495165
259,1.634993919799377
260,0.2414213417452706
261,0.022439573367786583
262,0.8211163494689158
263,1.4014754564085576
264,1.000236673395824
265,0.6426025956931067
266,0.068837108807588
267,0.00596330969217305
268,1.3098839647700276
269,2.0574905771637813
270,2.3651246023329797
271,0.11463907075938824
272,0.8343677168294452
273,0.9296414910712262
274,1.8189413328854982
275,1.6472447805744082
276,0.06258273415742074
277,0.06258273415742074
278,1.3987619652248902e-05
279,1.3913383593419844
280,0.0014236819350299903
281,0.4686618839440809
282,8.836667949211238
283,39.54627636676712
284,20.802989130434778
285,36.71115728900256
286,20.802989130434778
287,4.341493383742912
288,39.54627636676712
289,6.569364988558353
290,11.144458462732917
291,25.905609105824453
292,39.54627636676712
293,42.43809782608697
294,51.471313312415944
295,2.15203335832084
296,2.15203335832084
297,31.204483695652176
298,42.43809782608697
299,78.53712750366388
300,4.341493383742912
301,6.569364988558353
302,
303,2.15203335832084
304,28.52981366459628
305,23.330455099553028
306,18.321898683685685
307,23.330455099553028
308,31.204483695652176
309,15.885918972332016
310,23.330455099553028
311,31.204483695652176
312,8.836667949211238
313,20.802989130434778
314,13.493830787309049
315,48.39879103815441
316,31.204483695652176
317,33.93108906711692
318,54.60784646739129
319,
320,4.341493383742912
321,8.836667949211238
322,23.330455099553028
323,71.32453416149067
324,4.341493383742912
325,2.15203335832084
326,2.15203335832084
327,45.38833992094861
328,51.471313312415944
329,6.569364988558353
330,8.836667949211238
331,48.39879103815441
332,11.144458462732917
333,18.321898683685685
334,18.321898683685685
335,31.204483695652176
336,33.93108906711692
337,31.204483695652176
338,8.571277418701136
339,0.5222431817279171
340,7.486855027404955
341,5.092692690031055
342,8.17525384356349
343,2.277870801562216
344,0.15663347692148882
345,0.2167435782597441
346,0.9796566894562485
347,2.0058387962675543
348,13.707971485109075
349,2.2358306742773784
350,2.1765772692066943
351,1.5551901894128022
352,0.2343526550773097
353,0.12217786437398678
354,11.214328686866978
355,0.10220469235581078
356,3.9891467328867147
357,0.3678027907153618
358,1.5934134828927047
359,3.570940426943043
360,0.9346516500785752
361,0.6071227071843697
362,0.49604556995156235
363,0.09949370514511884
364,2.4604451780573413
365,0.1984870051797936
366,0.06439678052985005
367,0.3376139197162308
368,5.0704971394752425
369,0.10220469235581078
370,2.5152627599418733
371,0.03169011552658035
372,2.005838796267546
373,0.04451601603549782
374,2.1228609493639032
375,2.3184882515449314
376,4.340064368320366
377,2.252954216308108
378,0.003351086382846825
379,0.003697841242033729
380,1.5055911168262155
381,0.027923044391658127
382,4.3275916277398485
383,0.1731786901255987
384,0.3829233550571101
385,2.769990857516506
386,1.1000375695891258
387,2.700124706882397
388,3.9801569649212034
389,0.107153544900343
390,0.157498694063927
391,1.5264519328404353
392,0.6600021524220454
393,0.2212998450916056
394,7.655395383331791
395,18.321898683685685
396,39.54627636676712
397,18.321898683685685
398,42.43809782608697
399,15.885918972332016
400,4.341493383742912
401,39.54627636676712
402,18.321898683685685
403,20.802989130434778
404,8.836667949211238
405,33.93108906711692
406,33.93108906711692
407,45.38833992094861
408,11.144458462732917
409,4.341493383742912
410,42.43809782608697
411,18.321898683685685
412,57.81041189931351
413,18.321898683685685
414,15.885918972332016
415,11.144458462732917
416,2.15203335832084
417,28.52981366459628
418,23.330455099553028
419,18.321898683685685
420,15.885918972332016
421,23.330455099553028
422,28.52981366459628
423,23.330455099553028
424,25.905609105824453
425,15.885918972332016
426,20.802989130434778
427,20.802989130434778
428,31.204483695652176
429,33.93108906711692
430,45.38833992094861
431,42.43809782608697
432,13.493830787309049
433,4.341493383742912
434,13.493830787309049
435,28.52981366459628
436,51.471313312415944
437,18.321898683685685
438,
439,4.341493383742912
440,48.39879103815441
441,61.0811170212766
442,11.144458462732917
443,4.341493383742912
444,39.54627636676712
445,23.330455099553028
446,18.321898683685685
447,18.321898683685685
448,31.204483695652176
449,39.54627636676712
450,15.885918972332016
451,0.18841978729542472
452,1.2743747713980835
453,0.3448863399362369
454,7.8835575425556135
455,13.46082348226102
456,1.8871612556593431
457,0.006633265587992151
458,0.14282783634620716
459,2.71197711994888
460,5.785148476297314
461,3.171271578164996
462,0.26166313761067744
463,0.9371159360917651
464,0.6222746963178382
465,0.6544281752505806
466,0.31778198753847453
467,3.9891467328867147
468,10.727856042957178
469,0.5717483894686225
470,0.35440445333403886
471,0.8188615688506605
472,0.6158285817951747
473,0.08561733561097358
474,0.07191587022132648
475,1.4492107295202339
476,0.33264789084423024
477,0.6544281752505806
478,2.484628935187425
479,0.12504495284047873
480,0.157498694063927
481,0.5686166832741053
482,1.0729467628017897
483,0.24156097815422692
484,1.4492107295202339
485,0.429336167920421
486,1.6733929488904187
487,3.5516416961881996
488,0.516068040827178
489,0.031203057316225156
490,0.7184961545858454
491,0.7433500634487935
492,0.03309804103275081
493,0.23025939671128617
494,6.549116582690044e-06
495,1.1000375695891258
496,0.6568961353504005
497,1.7278396586302323
498,0.13862144908130658
499,0.6544281752505806
500,0.9660700628534311
501,0.003017143185800239
502,2.184354883421715
503,0.107153544900343
504,0.004811183876541665
505,2.279352263171192
506,3.9757159048419255
507,2.6411743405477512
508,15.885918972332016
509,64.42215988779805
510,23.330455099553028
511,78.53712750366388
512,20.802989130434778
513,6.569364988558353
514,82.26636610671936
515,15.885918972332016
516,13.493830787309049
517,25.905609105824453
518,57.81041189931351
519,74.89076086956523
520,86.08133433283359
521,13.493830787309049
522,4.341493383742912
523,71.32453416149067
524,48.39879103815441
525,124.81793478260872
526,13.493830787309049
527,15.885918972332016
528,4.341493383742912
529,2.15203335832084
530,48.39879103815441
531,20.802989130434778
532,39.54627636676712
533,23.330455099553028
534,54.60784646739129
535,39.54627636676712
536,36.71115728900256
537,36.71115728900256
538,13.493830787309049
539,48.39879103815441
540,23.330455099553028
541,61.0811170212766
542,28.52981366459628
543,74.89076086956523
544,89.98502275025277
545,4.341493383742912
546,11.144458462732917
547,13.493830787309049
548,36.71115728900256
549,110.94927536231882
550,8.836667949211238
551,6.569364988558353
552,6.569364988558353
553,64.42215988779805
554,102.26047668936617
555,11.144458462732917
556,8.836667949211238
557,71.32453416149067
558,23.330455099553028
559,28.52981366459628
560,33.93108906711692
561,61.0811170212766
562,61.0811170212766
563,36.71115728900256
564,1.0158336662505478
565,0.015383656362092683
566,0.9490508533693401
567,4.9675847580566375
