"","x"
"(Intercept)",0.000547433139330002
"Q1_feat4",1.76617143021994e-06
"Q2_feat3",0.0289809599078353
"Q2_feat5",0.00293931092781458
"Q3_feat3",0.037394953679989
"Q5_feat1",0.0251079320765131
"Q5_feat3",0.0299649792100543
"Q6_feat3",0.00773925352532699
"Q6_feat4",0.0332202338527994
"Q7_feat3",0.0196968306608219
"Q9_feat2",0.0261675999093665
"Q13_feat2",0.0437864928749032
"location_1",0.0026733487224729
