"","Q2_feat1","Q2_feat5","Q8_feat5","Q13_feat4","Smart_Phone_Q1_feat2","Smart_Phone_Q2_feat1","Smart_Phone_Q2_feat3","Smart_Phone_Q2_feat5","Smart_Phone_Q4_feat1","Smart_Phone_Q5_feat1","Smart_Phone_Q5_feat6","Smart_Phone_Q6_feat1","Smart_Phone_Q6_feat3","Smart_Phone_Q6_feat4","Smart_Phone_Q7_feat5","Smart_Phone_Q8_feat2","Smart_Phone_Q8_feat5","Smart_Phone_Q9_feat3","Smart_Phone_Q10_feat3","Smart_Phone_Q11_feat2","Smart_Phone_Q11_feat5","Smart_Phone_Q12_feat1","Smart_Phone_Q12_feat5","Smart_Phone_Q13_feat2","Smart_Phone_Q13_feat4"
"Q1_feat1",0.0562829142443712,-0.0894280041415046,-0.170890422099122,-0.0945237264681034,-0.0377757498312684,0.0491162923756807,0.124853751308139,-0.0971214922743513,0.0232863631677738,0.0124110375970899,-0.090462995631876,0.0206127301388356,0.0825721926694884,-0.067900962656863,-0.0619288258208729,0.0721707155142316,-0.161585682419204,0.0186417194969551,-0.0121288800745321,0.000231613154901634,-0.0895894577165657,0.0416860384828594,-0.0798220250567915,0.0292905032277664,-0.0746643814432513
"Q1_feat2",0.180720081389821,-0.11043895948825,-0.0793795228698245,-0.048709828318597,0.230217405373469,0.110982848954279,0.0471143651145173,-0.101675198850727,0.115635448745553,0.114480750166967,-0.273851811392022,0.0715602197712255,0.113061307601795,-0.184238808267484,-0.00591408261147566,0.125009731973181,-0.0406819159522727,0.206326563974324,0.190631660702373,0.175316414063707,-0.23906451727561,0.0909630653326028,-0.0706923276109028,0.0760861408313251,-0.0530185513004176
"Q1_feat3",0.210421899999885,-0.222473773746002,-0.156189317455491,-0.163877449688006,-0.0115881235406065,0.0521014788829064,0.168535031755192,-0.123401832780854,-0.027292891506876,-0.0343367230772499,-0.0710675841927953,-0.00882317159709058,0.060416481505488,-0.0365199285469207,-0.155148013099553,0.046259132654152,-0.105444823114498,0.0264896123643322,0.0273671135869788,-0.0181165393957861,-0.0583954298449731,0.0522447485547147,-0.110986508328406,0.0888746543768248,-0.119159848392264
"Q1_feat4",0.14951165831869,-0.186244452287996,-0.117577645656879,-0.228478852731904,-0.0703959510300696,0.00490214827813562,0.066524611103061,-0.151041487571264,-0.0972014024846632,-0.115860992478578,-0.0805261079260029,-0.0623021524501795,0.030157701219937,-0.0790725549267492,-0.171696965655087,-0.00967593584567851,-0.122911698632966,-0.0860099986951685,-0.0374740335396357,-0.0741811127193327,-0.0935102638830505,-0.00705893407150918,-0.125082067659981,0.0530177241227843,-0.154440710622519
"Q1_feat5",0.104759999937029,-0.13383220561183,-0.176243267044412,-0.128917714503489,-0.0109871274189457,0.028786201729885,0.0947237602630581,-0.104854473225792,0.0114671430292747,-0.0678241421433504,-0.071227520646477,-0.102159734940233,0.213657216462238,-0.0762234551359191,-0.064961444281114,0.110344598438268,-0.152118968399026,0.0448235369810791,0.0417437343634949,0.0270679479290879,-0.0978350459625637,0.0192842791973683,-0.0567620836075368,0.10580171100982,-0.127105098521726
"Q1_feat7",-0.159281154979847,0.168178132766742,0.213291455058748,0.16242405993777,-0.167791330722788,-0.118974058585362,-0.0435413481533878,0.165745408059333,-0.116792790886316,-0.113140020343697,0.406675988649411,-0.108022032704943,-0.0589234203046351,0.280254191709021,0.123631056848556,-0.107724362799288,0.147805444677532,-0.151274565844665,-0.151913912160441,-0.141861371232137,0.348912496692756,-0.109891589668157,0.173086142553352,-0.0988032587435542,0.133358787607757
"Q2_feat1",1,-0.718822077867865,-0.207621791898288,-0.231469355911113,0.124750000935509,0.32459287053632,0.0309190863480102,-0.244032064764144,0.0938810516419201,0.0957653814779027,-0.132923884305612,0.100468190261719,0.0620968481420671,-0.112347286938647,-0.162659060045057,0.10952467237624,-0.0932117810902408,0.0638355074918545,0.0964677427642341,0.0623393043786944,-0.0830718812553771,0.178353477479328,-0.122445149572269,0.178391922456565,-0.111426063576216
"Q2_feat2",0.223251760374601,-0.274333761532504,-0.227404772353253,-0.213905477738116,-0.00357291626148644,0.104663917217498,0.159982231953199,-0.148398980801948,0.0111174609305004,-0.00881876347197248,-0.0715224094879956,0.0166962516747587,0.086471301098207,-0.0879622776167727,-0.154874057287414,0.119121033479305,-0.164959129599857,-0.0305770490477983,0.000166691233118285,-0.00310317505496434,-0.073576863556713,0.101041171259024,-0.139049249399926,0.124994550319346,-0.143986071953133
"Q2_feat3",-0.211611773741461,-0.356478259239001,-0.110844510116266,-0.138212127858089,-0.0297393652082748,-0.0282793804781758,0.270302386210001,-0.142074230761619,-0.03136367466766,-0.0421260456844196,-0.0812552514103277,-0.0359248979747087,0.103095611948285,-0.0889036055461725,-0.091847184858153,0.0544650848203623,-0.123714837374255,0.0155978118924749,0.00138746365599399,0.0145080496492928,-0.101334473814584,0.000128457204891142,-0.0829375394963885,0.0490064101438056,-0.102797306326312
"Q2_feat5",-0.718822077867865,1,0.259670768563422,0.30451864435627,-0.0743989472540428,-0.266282213075769,-0.121819032934584,0.340060360212359,-0.0446999984233791,-0.030955237142775,0.1945108825045,-0.024373519418326,-0.0704013169251019,0.179492583420759,0.213939620976719,-0.103947693271734,0.170540605519118,-0.0320707338026303,-0.0601343120063639,-0.0410995342432516,0.154465207218972,-0.138634405449694,0.171158765720636,-0.154429076866498,0.167171246205623
"Q3_feat1",0.222116174309143,-0.20290231389937,-0.287737303151933,-0.284482785405237,0.0627102410993839,0.157436043969635,0.071087196271608,-0.131037628303113,0.0900931043424889,0.0197291241071805,-0.154915907815121,-0.0647907423797592,0.176133470931079,-0.0737720991265246,-0.205004844420334,0.0900727859605184,-0.149318327351182,-0.0803866250020258,0.00208387117782021,0.0567632135565899,-0.108370581716691,0.23439171021768,-0.202392518786732,0.199020244320696,-0.1567031116438
"Q3_feat2",0.0343635778186242,-0.0824044431374999,-0.143482315885056,-0.0548925253357618,0.0419698200210085,0.0161016646562222,0.0642187684939885,-0.0958185030701869,-0.00108391986383369,-0.0155200465329474,-0.187939207099047,0.0152182649965357,0.09180042459362,-0.174392149553259,-0.065196654230335,0.1034461250468,-0.12461850941886,0.142966963110171,0.117057847585829,0.0753481652390192,-0.206932713884064,-0.00850591756428245,-0.0879764052168859,0.0167292497407676,-0.0707614418061393
"Q3_feat3",0.0671403030368428,-0.0617500139579245,-0.0550607741312683,-0.00464412638219972,0.0197392480050033,-0.00402593903747839,0.0511201247262585,-0.0794704129223244,-0.00856387899796223,-0.00295125885130164,-0.180067712007796,-0.00800357226583334,0.136363477273741,-0.136612022763151,-0.039175707882824,0.0881424738548841,-0.0831610464474756,0.15742944247293,0.127463695058955,0.0644345319336602,-0.15680225892229,-0.0187651753352457,-0.0472956623317528,0.0288651662190491,-0.0726104730336441
"Q3_feat4",0.0219887005394947,-0.0588354638399402,-0.231602155295128,-0.153235818526516,-0.0203895550872211,0.0489797999978924,0.130493386172285,-0.101596375005845,0.00176015175450412,9.35436750671953e-05,-0.0841406323823343,0.00506154438444736,0.103790379584726,-0.0787167452030351,-0.0643071446436013,0.099740326951553,-0.124375506001554,0.0738102037535916,0.0332204738819285,0.0212058881760089,-0.086300108662481,0.0282892322910801,-0.0762891222246173,0.091867349490859,-0.154215565075077
"Q3_feat6",-0.155132824316176,0.198309185426549,0.295469379154486,0.203788968274765,-0.131002025723838,-0.113169811908711,-0.0442197081039629,0.187475035587528,-0.112568920609372,-0.121736622870443,0.506240338872698,-0.0567354644262641,-0.113424843907811,0.322499580749469,0.192493001733291,-0.139615816471207,0.214546318568572,-0.118091844256801,-0.153650650007521,-0.163366547260055,0.395115390487878,-0.111355001984281,0.203862881604908,-0.123645877517856,0.190915989393792
"Q4_feat1",0.143805215967609,-0.151290159497087,-0.221001566045337,-0.269594484348897,0.173306010304633,0.175,0.122031525410286,-0.0618139319569432,0.282492998167673,0.140232655623081,-0.159328201136072,0.0854604318079491,0.14556413294431,-0.113837424701494,-0.0803626967568676,0.164803344138369,-0.0693976323247857,0.115515924083699,0.132629152148883,0.171789269654579,-0.118349414704318,0.217840534172605,-0.129091391000354,0.211144028103235,-0.0963151217247881
"Q5_feat1",0.0978783041618339,-0.077330207132791,-0.0193014450845693,-0.0159013903530298,0.0748388777687841,0.0601933209134446,0.0149033723547233,-0.0646037043656067,0.0764343464920483,0.209024090645873,-0.306246266286375,0.111018052164059,0.017212094694565,-0.181151653149123,-0.105804038104333,0.0116518765264771,-0.0210442239963725,0.0812490744935227,0.0632054566778712,0.0673057045557707,-0.177031314063772,0.0312315500846306,-0.0500686623903607,0.0301184842336686,-0.0386945773885593
"Q5_feat2",0.102687760643488,-0.0916261159036561,-0.133887044770827,-0.137169877412379,0.0111722549496807,0.0647430624192804,0.144530151468061,-0.0778255958435901,0.0206961902272999,-0.0435621933198354,-0.0419190615526799,0.00412990263045026,0.114394360086118,-0.0111761801625153,-0.0459217241943874,0.113573843587601,-0.116434546123146,0.0396523732789708,0.0360563887876219,0.0382986508835603,-0.0714905445655235,0.0736009441485617,-0.0942725432978974,0.092500918008298,-0.133565533133632
"Q5_feat3",0.153151213769916,-0.153856312282177,-0.227432538690394,-0.184024697934986,0.0240744363171111,0.067799413116466,0.195089146391973,-0.125545442281225,0.0175320130500428,-0.107502575396446,-0.0588193595027158,0.0228528947186296,0.0882417080527366,-0.0810884421551688,-0.119740395190871,0.118315478927792,-0.168540532086595,0.0246385233870731,0.0241778932520831,0.0150231863337951,-0.0855746542774245,0.0932214075608147,-0.142280115059833,0.11171604571914,-0.123663773948841
"Q5_feat4",0.125494748240016,-0.101119003628728,-0.126055749529934,-0.100415390413725,0.0219310805271411,0.0647835423757183,0.157383277264349,-0.0663229475998879,0.0211236878250604,-0.0114202275043479,-0.0452921616926023,0.0600799929736911,0.0951707142356137,-0.0461869217441688,-0.0518445883445842,0.0700275103609881,-0.0687680548165231,0.0440890184483672,0.0329523199201827,0.0316789920396437,-0.0509489758065779,0.0588079642898899,-0.0595805920306396,0.053187712394962,-0.0577843853687527
"Q5_feat6",-0.161564403822438,0.219389292561181,0.247701445397512,0.17889753117101,-0.126951453970606,-0.0860587017098994,-0.0635681809734392,0.227067099300969,-0.135664029032341,-0.139010452640565,0.631071411180432,-0.0711087196946591,-0.0848786605575587,0.371298466602725,0.236674977212135,-0.102482742326219,0.231026789053316,-0.135082887959193,-0.144677241280597,-0.135898201448785,0.435341142914398,-0.090224674290965,0.242294259685601,-0.105739343873399,0.235445176135674
"Q6_feat1",0.0502427007625705,0.0180658788345343,0.0378231413042489,0.153014605848964,0.0407041630902338,0.0786157942284631,-0.0131675143569055,-0.0463646598858868,0.0237504616433288,0.129674107271659,-0.150376429772554,0.407457668315538,-0.148496226235877,-0.179632114712864,0.0836219976310051,0.0358020024577976,0.0212691878545178,0.18851660199177,0.0714683281442506,0.0534524989201933,-0.114084900724871,-0.0300834147261492,0.0440868687608939,-0.0304639973277079,0.0343273465621384
"Q6_feat2",0.138835808726021,-0.174215823795096,-0.246515465355497,-0.224040791854084,0.0499350661844954,0.0956618137708447,0.149994779844013,-0.125542856478316,0.0668254131852322,-0.0203769125155897,-0.112494231125141,-0.10434445903667,0.101764100610928,-0.118825450974282,-0.181078169744978,0.15229222853303,-0.146107255263987,-0.00241317537416097,0.0642325353744899,0.0666674171445026,-0.112836550550543,0.134839460966113,-0.169397746471608,0.220513608110491,-0.179722406350474
"Q6_feat3",0.117039154510935,-0.164571064840599,-0.179450864098265,-0.252311381421337,0.0469969603831154,0.0304971355278771,0.128253759156974,-0.0947697780062328,0.0481222546998671,-0.0270977099208103,-0.102334964576288,-0.19396643415277,0.393880146462644,-0.151936067263214,-0.151100268646229,0.082272040165924,-0.175056968338587,0.0111712429971375,0.0451099540105487,0.0464799039604459,-0.128543860862435,0.0775003979230721,-0.135692072555602,0.0883781183974943,-0.118169071699704
"Q6_feat4",-0.165001301224084,0.218031229266121,0.279586636047743,0.173371611791587,-0.136243584605857,-0.146046088662691,-0.0551635688133803,0.182491986165964,-0.14754130731153,-0.124068638659112,0.396788952609272,-0.154215614885652,-0.148592749648456,0.461865317050295,0.150666017321484,-0.155025851990316,0.202471792835587,-0.167017934116451,-0.159937768965539,-0.163718955058653,0.350357893880226,-0.104101164156542,0.151563804554925,-0.161093975560918,0.153418929052294
"Q7_feat1",0.291857930609259,-0.239612853676715,-0.212840514563378,-0.252825646983859,0.0984126175451599,0.166746847880838,0.0703654529206819,-0.10940758044083,0.112950823780237,0.0358749027554672,-0.126337841165076,0.0580125113573307,0.107391641889788,-0.0643271651097083,-0.231058463112836,0.0901527078315319,-0.107644990144664,-0.0175939622954861,0.0675592437945509,0.038481319691771,-0.0847681948040944,0.203475959316362,-0.161995578419312,0.157894140190273,-0.079976095904139
"Q7_feat2",0.217332021298849,-0.226171062101905,-0.259513163574762,-0.299418528526298,0.126115165637561,0.171354675384496,0.0893382548186615,-0.109076601136464,0.133752133414019,0.00940760373487579,-0.132315537909685,-0.024727225552619,0.144902022014869,-0.0706596680532996,-0.282174393072171,0.146611847475505,-0.110301094235793,-0.00853130949401558,0.0971278161211925,0.0826203698855658,-0.0796622014866815,0.220151783878489,-0.17155373819614,0.224006094780233,-0.114336940846944
"Q7_feat3",0.146236357375108,-0.116677416694696,-0.209495079552971,-0.244694110941725,0.0759748771049855,0.106312816486666,0.119193700537612,-0.0825379830039491,0.102910515283295,0.00645263259178735,-0.0965501899086198,-0.0608688067218366,0.176470584534276,-0.0408250106866162,-0.188337367508632,0.124728989659295,-0.0878524000861954,-0.00345682431895644,0.0292781166581265,0.0396332311445328,-0.0365295857657859,0.141820376472762,-0.143808323848232,0.193472587910996,-0.120581324283724
"Q7_feat5",-0.265385225863447,0.291618218193036,0.294927841718775,0.343901901582632,-0.125818845278406,-0.182793068001964,-0.0574002266180926,0.122474762801658,-0.146210954483983,-0.0569822369361665,0.190959623403629,-0.00733967192991376,-0.100736064529822,0.112564024809444,0.332492617737058,-0.102650474087649,0.12825618393599,0.0540323631398751,-0.05642281409488,-0.0741707286159802,0.129566541185271,-0.221479915898447,0.205023947158659,-0.200348975063222,0.108779877620225
"Q8_feat1",0.215326258017681,-0.216429984389571,-0.40452298867856,-0.259662619735541,-0.0118574864037055,0.130998553804025,0.0953880500857972,-0.119049152383954,0.0369438029406116,0.0142426228674573,-0.0896215529635382,0.0285587726636867,0.106453389699735,-0.0971473400130013,-0.191768798489922,0.0632699073889487,-0.206686155821474,-0.0273897275896804,0.00807140589142056,-0.0203088485823543,-0.0823448200612871,0.150255411688052,-0.157346410889628,0.128114172196976,-0.138007616832241
"Q8_feat2",0.147535693654092,-0.161107007631627,-0.74607032374297,-0.203266762601611,-0.00881180675924024,0.0319011268075238,0.0988222212362144,-0.162632559269922,-0.0189622385172845,-0.0742968515091818,-0.17672848890345,-0.0226878087219095,0.0942246587184791,-0.157331561321218,-0.141509346726301,0.261503704987261,-0.289500280258731,0.0622389287845639,0.0434471527266275,0.0379667520056755,-0.184916604347816,0.00619555496206708,-0.12287964589962,0.115428794927856,-0.190667608014605
"Q8_feat3",0.138835808726021,-0.154489279660141,-0.492120286170428,-0.227846066083687,0.110989223979323,0.0914251865884388,0.186297317036484,-0.0922310970812099,0.0897107841159735,0.0566521509094399,-0.112494231125141,-0.0289665117228664,0.238595135812059,-0.112224662283581,-0.0876847330344035,0.197668875573582,-0.177913996686454,0.111956712055771,0.118787833844615,0.0937105039033955,-0.0911706029657027,0.126459990874552,-0.120395636333212,0.145798858742032,-0.113212452838294
"Q8_feat5",-0.207621791898288,0.259670768563422,1,0.331941821821023,-0.0342539539743205,-0.136860009446574,-0.0990350689559781,0.212714818088968,-0.0723254282453534,0.00805601869584301,0.230364265951765,0.029451146631313,-0.117498803737435,0.18802567722342,0.223624883104304,-0.218954517592821,0.355797572373838,-0.0233531844691857,-0.0577097426598458,-0.0477665423578693,0.22062672182685,-0.125868986399697,0.221143598648334,-0.188038625811811,0.24341042961411
"Q9_feat1",0.156752706540558,-0.183401662120574,-0.182780664205165,-0.196326447728364,0.020322745591112,0.085740789019672,0.104086756090524,-0.130582672163857,0.0178653430132149,0.0148192179865206,-0.129397239033584,0.0100382308424499,0.124019490804764,-0.149082808122811,-0.132769577413652,0.0883928938567089,-0.148240112201185,0.0574355587098501,0.0351964651653125,0.0297076119816344,-0.146604376122157,0.0646603338301587,-0.117065256670343,0.11649070442201,-0.125207653185619
"Q9_feat2",0.20167573297831,-0.20449423259375,-0.274061226646322,-0.293333846547612,0.0548670551804807,0.0940979478995322,0.0744556944951179,-0.124646328820928,0.0380074178857097,-0.0231981553754786,-0.133196526357957,-0.047971210038241,0.103906688452212,-0.102516697687987,-0.211699252353223,0.114511970418998,-0.154680182729556,-0.0532637409489101,0.0536038999670426,0.0251041002023513,-0.10756531848086,0.108976670354915,-0.169342586536409,0.165405110608554,-0.16597226954152
"Q9_feat3",-0.017851378948732,0.0289885819928004,-0.00497337848063805,0.0724418988782405,0.0358751632091463,-0.0195345885517167,0.0354923961452344,-0.0862348682324539,-0.0284344540946388,0.0570139621993715,-0.217546970690774,0.097430162480598,0.050037916245539,-0.201296625771357,0.0736401606295097,0.0704707904511575,-0.0865483457106573,0.350032137258342,0.118959319716546,0.119776185023424,-0.262679365467738,-0.0865693092507021,-0.00984830008930504,-0.0559232238288897,-0.07070320449272
"Q9_feat4",0.0701333814367433,-0.0896334088577589,-0.192048522030135,-0.0955960841510273,-0.0417068300799217,0.0399151166776736,0.120385689705476,-0.127253447145548,-0.0332249062299813,-0.0480110323594092,-0.0661863176314351,-0.0559665631996605,0.106569613516979,-0.0853161232872221,-0.135118372843421,0.0280375883594332,-0.135521950097862,0.0116381092895525,-0.0113734207837084,-0.0218276251164639,-0.0869157766881124,0.02486297864459,-0.109465154238073,0.0881804048497215,-0.153385316408846
"Q9_feat6",-0.149346486244702,0.195017064970132,0.268542536156232,0.180911750889471,-0.104286318643739,-0.116459508665043,-0.0247541304037789,0.199089212996437,-0.0620596538492467,-0.10029454607553,0.392235895461615,-0.103891062217629,-0.0695314797553841,0.355273848202362,0.149265833466206,-0.125604512955945,0.209882373525193,-0.22821717732044,-0.148149131753245,-0.167707923311893,0.405243447914636,-0.0660411924252877,0.177035663313826,-0.0939625235470841,0.183391687853797
"Q10_feat1",0.20739850005174,-0.132322215476462,-0.192505953004113,-0.222090396330636,0.102875349940572,0.164131087348514,0.113803683208954,-0.0724020558777149,0.124855864624484,0.0930135348713943,-0.0899190147419705,0.0987204033287133,0.155534725813281,-0.0548862327515686,-0.100092199792165,0.145744050217468,-0.0861995648051561,0.0875304015455122,0.0719967102374405,0.114358782035763,-0.115683697805868,0.149424202496734,-0.0942738064999297,0.193501574541942,-0.133593188744032
"Q10_feat2",-0.0059471866835738,-0.0273824799858389,-0.0948988361115489,0.00677224693397435,-0.0264722229820912,0.0282264743155339,0.0600742606333704,-0.124404191204081,-0.0397824660079502,0.0103572699921742,-0.139253185953409,0.0769825815415175,0.0203317615185255,-0.121196507239467,-0.0220381677787395,0.0918261390414944,-0.136627055694744,0.106202361629472,0.0365518407173757,0.0123825969210094,-0.162437403164693,-0.0483058284691756,-0.0525986861668462,0.0080758937341961,-0.119092116328455
"Q10_feat3",0.109577484854494,-0.10125638657011,-0.078197211502774,0.0341851558789008,0.0664417873118124,0.0710878041410617,0.0402070296662322,-0.140484944310745,-0.00184911374857763,0.0424938768327763,-0.241785314705694,0.0656208853648674,0.0540455756028805,-0.219217838485101,-0.0390742785730786,0.0999152707439512,-0.1136977019297,0.181270315956957,0.272105143274301,0.111116989664492,-0.246149126424217,0.00797855141602852,-0.040999286824833,0.0109431238503771,-0.0639056434656062
"Q10_feat4",0.120829122048827,-0.120495330799323,-0.230963985717014,-0.182937192429972,0.011009884351536,0.0774867300341404,0.165378522763554,-0.126737793410485,0.0361824716175556,0.00725714858527462,-0.0798328233525463,-0.0144616163633891,0.158021114025254,-0.10167489422535,-0.0870195039570319,0.114036736009878,-0.129537278918367,0.071017625333347,0.0648350657031082,0.0282040811276889,-0.107574708162641,0.0610866701040725,-0.0956681641455885,0.164447847934224,-0.175375862330928
"Q10_feat6",0.00872140940388081,-0.00372609138232589,-0.00239894073996065,-0.0234530495109247,0.0342599990906523,-0.0170051973340077,0.0361418069513592,0.0436981738718919,0.0494522228897234,-0.00539021196184638,0.00338801569809974,-0.0581711149393842,0.0389834803643361,0.0213345673730293,-0.0799492623990635,-0.0335182015347447,0.0454037856343666,-0.114666029661045,-0.0868966667230719,-0.0165086668849718,0.0658922002680843,0.0353100182112532,-0.0542643399330613,0.0607717222866193,0.0118197369874038
"Q10_feat7",-0.126571364154296,0.176520191528087,0.282505290529868,0.101323528004385,-0.111668432980973,-0.135644566789035,-0.0209566937833628,0.237724029007679,-0.0769027951633384,-0.0819685373994301,0.458154876638252,-0.108448164684479,-0.0768080097060796,0.395858511906764,0.181436801977351,-0.10642621415368,0.242426262500136,-0.136673279867957,-0.199823840743265,-0.137702545841622,0.396199277638548,-0.075767110587537,0.203008756004428,-0.096193270502513,0.203731383380648
"Q11_feat1",0.129797534052759,-0.15503061168766,-0.141487444869883,-0.0478256958189571,0.0061295732644671,0.058346219546493,0.0718252258548345,-0.178428097252613,-0.0321707052492272,0.00133718466867351,-0.20538003893613,0.0730514560544781,0.0525371162282163,-0.167357074061408,-0.101415324682637,0.0905767341390668,-0.190790993422434,0.072760257792357,0.0435553605962908,-0.0129032781811795,-0.206642991557551,0.00246317792593778,-0.111423973979474,0.00846298616929605,-0.131601407837394
"Q11_feat2",0.103555412183458,-0.0907626380213396,-0.117252326585667,-0.0209844315445489,0.125194892418333,0.0240711297852505,0.0992425519334921,-0.124366305815415,0.043602073829967,0.0720603411575135,-0.351567460027475,0.046748864658263,0.11944162947163,-0.290550162672199,-0.0938141659228921,0.152203685095,-0.156389495352151,0.206807867413946,0.17120207813883,0.214873246218427,-0.345494692319595,0.049126374439782,-0.127030160504635,0.0982938935008491,-0.119568419909628
