,features,Importance
350,Relationship_1:Smart_Speaker_Q3_feat2,22.1
385,Relationship_1:Smart_Speaker_Q7_feat3,22.1
521,Relationship_2:Smart_Speaker_Q8_feat5,22.1
530,Relationship_2:Smart_Speaker_Q2_feat2,22.1
351,Relationship_1:Smart_Speaker_Q5_feat1,22.1
532,Relationship_2:Smart_Speaker_Q5_feat2,22.1
352,Relationship_1:Smart_Speaker_Q6_feat3,22.1
580,Relationship_3:Smart_Speaker_Q11_feat2,22.1
578,Relationship_3:Smart_Speaker_Q3_feat2,22.1
579,Relationship_3:Smart_Speaker_Q5_feat1,22.1
353,Relationship_1:Q9_feat4,18.416821932392864
386,Relationship_1:Smart_Speaker_Q8_feat3,17.680000000000003
583,Relationship_3:Smart_Speaker_Q3_feat3,17.680000000000003
582,Relationship_3:Smart_Speaker_Q2_feat2,17.680000000000003
581,Relationship_3:Smart_Speaker_Q1_feat2,17.680000000000003
45,location_1:Smart_Speaker_Q3_feat3,17.680000000000003
584,Relationship_3:Smart_Speaker_Q9_feat2,17.680000000000003
585,Relationship_3:Smart_Speaker_Q9_feat3,17.680000000000003
533,Relationship_2:Smart_Speaker_Q6_feat1,17.680000000000003
534,Relationship_2:Smart_Speaker_Q8_feat1,17.680000000000003
115,location_1:Smart_Speaker_Q9_feat3,17.680000000000003
586,Relationship_3:Smart_Speaker_Q10_feat4,17.680000000000003
547,Relationship_2:Smart_Speaker_Q10_feat4,17.680000000000003
354,Relationship_1:Smart_Speaker_Q2_feat2,17.680000000000003
587,Relationship_3:Q9_feat4,17.661619909502264
46,location_1:Q4_feat3,16.975638009049774
220,location_3:Q4_feat1,16.063348416289596
47,location_1:Q5_feat3,13.930342598577894
186,location_2:Smart_Speaker_Q6_feat2,13.259999999999998
184,location_2:Smart_Speaker_Q5_feat3,13.259999999999998
48,location_1:Smart_Speaker_Q1_feat2,13.259999999999998
50,location_1:Smart_Speaker_Q7_feat2,13.259999999999998
49,location_1:Smart_Speaker_Q2_feat3,13.259999999999998
179,location_2:Smart_Speaker_Q10_feat4,13.259999999999998
51,location_2:Smart_Speaker_Q1_feat1,13.259999999999998
