,features,Importance
0,Laptop_Q5_feat1,0.1149465358373464
1,Laptop_Q3_feat1,0.11309084951257473
2,Laptop_Q10_feat3,0.09327421018508326
3,Laptop_Q1_feat4,0.06452115818948648
4,Laptop_Q9_feat3,0.06136628901101541
5,Laptop_Q9_feat2,0.0510133481043234
6,Laptop_Q1_feat2,0.04550853794994326
7,Laptop_Q11_feat2,0.03987116472353994
8,Laptop_Q7_feat5,0.03979176514243503
9,Laptop_Q3_feat2,0.03349044606394382
10,Laptop_Q13_feat4,0.030684178150177804
11,Laptop_Q3_feat3,0.026371966368372947
12,Laptop_Q4_feat1,0.020525357996622383
13,Laptop_Q2_feat1,0.019574446788874166
14,Laptop_Q11_feat1,0.01460482201803128
15,Laptop_Q10_feat2,0.014486002345427264
16,Laptop_Q8_feat5,0.01286301543341177
17,Laptop_Q13_feat2,0.01122663146250353
18,Laptop_Q7_feat3,0.009840195741243413
19,Laptop_Q4_feat3,0.009063950464639323
20,Laptop_Q7_feat1,0.008719144397141686
21,Laptop_Q6_feat4,0.0074983590207471
22,Laptop_Q1_feat7,0.007229579537271849
23,Laptop_Q9_feat6,0.006933276205297978
24,Laptop_Q12_feat5,0.00654691026208055
25,Laptop_Q10_feat7,0.00551819724233518
26,Q12_feat1,0.0049234956882533475
27,Q1_feat2,0.0044177002477135295
28,Q3_feat1,0.004411611820266135
29,Laptop_Q7_feat2,0.004376527076202874
30,Q12_feat3,0.004235507766682215
31,Q8_feat1,0.004099210280624411
32,Q10_feat3,0.003958193387144251
33,Q9_feat1,0.003920822164051521
34,Q10_feat6,0.003358881989672143
35,Laptop_Q6_feat3,0.003334849699254094
36,Q7_feat5,0.003325553800576786
37,Q9_feat2,0.003091788520349502
38,Q12_feat2,0.002929941308408189
39,Q3_feat3,0.0028553204533288586
40,Q13_feat1,0.002844467757214561
41,Q4_feat1,0.0027528089264051417
42,Q3_feat2,0.002659028975722985
43,Q10_feat4,0.0024680075812701313
44,Q6_feat4,0.0024582857844682353
45,Q6_feat3,0.002345164172448944
46,Laptop_Q13_feat1,0.0023178804623314236
47,Laptop_Q2_feat3,0.0023002202277583607
48,Q3_feat4,0.002300149341965277
49,Relationship_3,0.0022854288989747162
50,Q8_feat3,0.0022813893795190494
51,Laptop_Q2_feat5,0.002265499922433704
52,Laptop_Q12_feat1,0.002231559848689385
53,Laptop_Q12_feat2,0.002182062148894663
54,location_2,0.0021618145507772226
55,Q2_feat5,0.0020667713780419686
56,Q1_feat1,0.0020072921356675236
57,Q7_feat2,0.001872395493632225
58,Q6_feat2,0.001837282517784395
59,Q2_feat3,0.0018264987189289983
60,Q2_feat2,0.001683187663664373
61,Q9_feat4,0.0016749325851379189
62,Q6_feat1,0.001634004257614858
63,Q2_feat1,0.0016290393979637007
64,Q9_feat3,0.0015113465599036358
65,Relationship_1,0.0014175106135469813
66,Q4_feat3,0.0013673847313109434
67,Q1_feat5,0.0013665304577945062
68,Q1_feat4,0.0013429400796125515
69,Q1_feat3,0.0013127649616048941
70,Q11_feat3,0.00129343711703926
71,Q8_feat2,0.001170274208994904
72,Q13_feat4,0.0011678534354223947
73,Laptop_Q8_feat1,0.0011544998471382593
74,Laptop_Q11_feat5,0.0011544998471382593
75,Laptop_Q2_feat2,0.0011284592416667863
76,Q7_feat3,0.0010527794296147724
77,Relationship_2,0.0010494773044573845
78,Q7_feat1,0.0009721498184348254
79,Q12_feat5,0.0008438652728511633
80,Q10_feat2,0.0008223101804332448
81,location_1,0.0007914327858082269
82,Q5_feat4,0.0007699033275172414
83,Q11_feat1,0.0007632562214235531
84,Q8_feat5,0.000748383484107256
85,location_3,0.0007011433306254023
86,Q11_feat2,0.0004563873488176276
87,Q5_feat3,0.0004475382961438741
88,Q5_feat2,0.00034196375138434855
89,Q13_feat2,0.00032814409528798827
90,Q10_feat7,0.00031327680730071177
91,Q9_feat6,0.00017177761778306848
92,Q5_feat1,0.00010777140848060795
93,Q11_feat5,4.271956463191534e-05
94,Q10_feat1,3.3043700158775903e-06
95,Q1_feat7,0.0
96,Q3_feat6,0.0
97,Q5_feat6,0.0
98,Laptop_Q1_feat1,0.0
99,Laptop_Q1_feat3,0.0
100,Laptop_Q1_feat5,0.0
101,Laptop_Q3_feat4,0.0
102,Laptop_Q3_feat6,0.0
103,Laptop_Q5_feat2,0.0
104,Laptop_Q5_feat3,0.0
105,Laptop_Q5_feat4,0.0
106,Laptop_Q5_feat6,0.0
107,Laptop_Q6_feat1,0.0
108,Laptop_Q6_feat2,0.0
109,Laptop_Q8_feat2,0.0
110,Laptop_Q8_feat3,0.0
111,Laptop_Q9_feat1,0.0
112,Laptop_Q9_feat4,0.0
113,Laptop_Q10_feat1,0.0
114,Laptop_Q10_feat4,0.0
115,Laptop_Q10_feat6,0.0
116,Laptop_Q11_feat3,0.0
117,Laptop_Q12_feat3,0.0
